Link Post,Komentar
https://www.instagram.com/p/CPSI50rDaB3/,Wkwk makanya jgn pada pamer hartaaaaa
https://www.instagram.com/p/CPSI50rDaB3/,35% gede banget anjirrrrrr .... ini PT. Indonesia negaranya bobrokkkk tapi tarif tinggalnya muahaaaLLL
https://www.instagram.com/p/CPSI50rDaB3/,Nanti kalo mrk kena pajak 35% lalu para pengusaha itu naikin harga jual barang/jasa nya gimana ? Yg kena bukannya kita2 juga ? Semua berimbas gak sih ?
https://www.instagram.com/p/CPSI50rDaB3/,Buat bayar ASN FIKTIF
https://www.instagram.com/p/CPSI50rDaB3/,Di inggris dan spanyol jauh lebih besar
https://www.instagram.com/p/CPSI50rDaB3/,Meta in Indonesia
https://www.instagram.com/p/CPSI50rDaB3/,Ngga salah... Besar sekali bu @smindrawati
https://www.instagram.com/p/CPSI50rDaB3/,"Aaah apa pula ini?? Walopun orang orang kaya lu pajakin sampai 70 persen pun, gak akan berpengaruh di kehidupan orang orang miskin. Yg miskin ya tetep miskin. Bodo amat!"
https://www.instagram.com/p/CPSI50rDaB3/,Harusnya kebijakan ini dari dulu dibuat 😁🙌
https://www.instagram.com/p/CPSI50rDaB3/,Mantapp lah lg butuh duit bgt nih
https://www.instagram.com/p/CPSI50rDaB3/,Yg jobless... Nyimak aje
https://www.instagram.com/p/CPSI50rDaB3/,Selamattt menikmati buah pilihan Anda
https://www.instagram.com/p/CPSI50rDaB3/,belum perna pegang uang 1 M seumur hidup 😭
https://www.instagram.com/p/CPSI50rDaB3/,"lha kok enakmen, pendapatan banyak pajaknya segitu, kalau rugi banyak emang mau nanggung?"
https://www.instagram.com/p/CPSI50rDaB3/,Ujung2 nya d korupsi jugaaaa...warga nya mati2 an cari uang..kenak pajak terus d korup sama pemerintahh miris banget negaraku🥺
https://www.instagram.com/p/CPSI50rDaB3/,Ini pasti bukan gue !!!
https://www.instagram.com/p/CPSI50rDaB3/,Percuma pajak mau digimanain juga kalo koruptornya terus terpelihara
https://www.instagram.com/p/CPSI50rDaB3/,Masih pada mau jd org kaya gaes? 😂
https://www.instagram.com/p/CPSI50rDaB3/,Suka suka elo buk
https://www.instagram.com/p/CPSI50rDaB3/,Peraturan macam apaa ini ...???
https://www.instagram.com/p/CPSI50rDaB3/,@alfonskilif ...........
https://www.instagram.com/p/CPSI50rDaB3/,Pajakin aja semua
https://www.instagram.com/p/CPSI50rDaB3/,PARA WAKIL RAKYAT DAN TEMAN-TEMANNYA IKUT BAYAR PAJAK JUGA APA ENGGAK??
https://www.instagram.com/p/CPSI50rDaB3/,Siapa nih yg gaji nya 5M keatas? Buka lowongan gak nih? Jadi pembantu atau jadi anaknya juga boleh😂😂
https://www.instagram.com/p/CPSI50rDaB3/,Yg ngutang sapa yg ngebayarin sapa
https://www.instagram.com/p/CPSI50rDaB3/,Bu bu buat nutup hutang imf apa gmn ibu?
https://www.instagram.com/p/CPSI50rDaB3/,Gede banget pajaknya
https://www.instagram.com/p/CPSI50rDaB3/,Indonesia otw negara maju
https://www.instagram.com/p/CPSI50rDaB3/,"5 Milyar per/tahun = 416jt per/bln jika kentungan range 5% s/d 10% pedagang sembako, maka keuntungan kotor 41jt setiap bulan, jika biaya operasional dan gaji karyawan 15jt per/bln ditambah beban rumah tangga 10jt belum lagi angsuran ke bank/pembiayaan lainnya misalkan 10jt maka bersih nya hanya 5jt an. Apalagi kalau pengen piknik apalagi kalau ada keluarga yg sakit,..Habis dong 😂"
https://www.instagram.com/p/CPSI50rDaB3/,"Mau kaya usaha dong jangan uang rakyat disitu, kapan sih rezim inj berakhir"
https://www.instagram.com/p/CPSI50rDaB3/,"Nggak ngaruh 🤣🤣🤣, bentar banyak wajib pajak kakap minta keringanan pajak 🤣🤣🤣"
https://www.instagram.com/p/CPSI50rDaB3/,Kalo yg korupsi itung pajaknya gimana? Kan T T an tuhh
https://www.instagram.com/p/CPSI50rDaB3/,@smindrawat kapan PPNBM ikut naik juga Bu? 🤔🤔🤔 Harusnya itu juga naik sebab tidak semua golongan bisa menikmati Barang Barang mewah. Lumayan kan klo 50%-100% PPNBM dikenakan. Saya tunggu laporan pertumbuhan ekonomi Q2nya.
https://www.instagram.com/p/CPSI50rDaB3/,Devinisi kerja untuk negara
https://www.instagram.com/p/CPSI50rDaB3/,Azab bagi yang suka pamer2😂
https://www.instagram.com/p/CPSI50rDaB3/,"Jgn asik pajak pph aja yg di tekan,fasilitas di indo juga tolong di perbaiki bu !!!!!"
https://www.instagram.com/p/CPSI50rDaB3/,Kuras terus uang rakyat...!!!
https://www.instagram.com/p/CPSI50rDaB3/,Pajak 50% juga masih sisa banyak...
https://www.instagram.com/p/CPSI50rDaB3/,Alhamdulillah saya masih di bawah 5 miliar bu.... 😂
https://www.instagram.com/p/CPSI50rDaB3/,Meta Verified
https://www.instagram.com/p/CPSI50rDaB3/,Ibu Megawati sama Pak Luhut kayaknya ada kalau cuma segitu bu. . .
https://www.instagram.com/p/CPSI50rDaB3/,"Ada negara yang sama sekali tidak memberatkan pajak pada rakyatnya, dan mereka menjadi negara yang maju. Nah disini juga maju (terutama untuk tingkat korupsinya)"
https://www.instagram.com/p/CPSI50rDaB3/,Peraaas teruus rakyaaat buuu @smindrawati buat bayaar utang anda kn SPG IMF 😂😂
https://www.instagram.com/p/CPSI50rDaB3/,Exs Mentri sosial kena kan buk ?? Kan diatas 17M.
https://www.instagram.com/p/CPSI50rDaB3/,"Klo 5 M setahun itu jadi gaji sebulannya 416'an juta ya? Alhamdulilah, aman... masih jauuuuuuuuuuhhhhhhhhh 😅"
https://www.instagram.com/p/CPSI50rDaB3/,See translation
https://www.instagram.com/p/CPSI50rDaB3/,Otw nutup2in harta kekayaan :v
https://www.instagram.com/p/CPSI50rDaB3/,Haha....👏👏👏 Hyo setelah yg miskin sekarang yg kaya...ujung2 y si miskin kena imbasnya
https://www.instagram.com/p/CPSI50rDaB3/,ini pajak apa diskon gofood si sampe 35% 😂😂
https://www.instagram.com/p/CPSI50rDaB3/,Mau marah tapi penghasilan ku ga nyampe 5 M 😌
https://www.instagram.com/p/CPSI50rDaB3/,Kaya raya negara kita 😂
https://www.instagram.com/p/CPSI50rDaB3/,Waduh...panik nih guys @frskintan @ipahaisyah0301 😮
https://www.instagram.com/p/CPSI50rDaB3/,Oh kebijakan bagus. Trus nnti duitnya lagi kemana bu? Buat negara apa buat ibu sendiri nih. Allahuallam .
https://www.instagram.com/p/CPSI50rDaB3/,"yg ngutang siapa yg nanggung siapa, cerdas amat yak"
https://www.instagram.com/p/CPSI50rDaB3/,"Yooo pajakin aja semua, ngaku aja sdh negara ini mau bangkrut"
https://www.instagram.com/p/CPSI50rDaB3/,Pajek terosss👏👏
https://www.instagram.com/p/CPSI50rDaB3/,Menteri keutangan No.1😂
https://www.instagram.com/p/CPSI50rDaB3/,Kalo hutang nya banyak gimana buk menteri??
https://www.instagram.com/p/CPSI50rDaB3/,Bayar pajak biar bisa di korupsi. Kasian mereka ga bisa kaya klo ga korup. 😢 HAHAHAHAHAHA
https://www.instagram.com/p/CPSI50rDaB3/,Ada saja akal anehnya ini manusia
https://www.instagram.com/p/CPSI50rDaB3/,Orang yang kerja dia yg ngambil 😂
https://www.instagram.com/p/CPSI50rDaB3/,Kasian ga sih gede2 bgt pajaknya? Kl pendapatan 5 M tapi pengeluaran pokok dia gede juga gmn? Trs mending 35% itu sedekahin ke tempat2 yg jelas menyalurkan uangnya kemana drpd ngasih lembaga yg tingkat korupsinya tinggi
https://www.instagram.com/p/CPSI50rDaB3/,Yaa tinggal dibagi aliran pengasilannya ke beberapa tabungan yg berbeda........ 😶
https://www.instagram.com/p/CPSI50rDaB3/,Serasa hidup dijaman kolonial belanda
https://www.instagram.com/p/CPSI50rDaB3/,Mencret 5x 😂🤣
https://www.instagram.com/p/CPSI50rDaB3/,"BUSET 35%, niat ngerampok kah? wkwk"
https://www.instagram.com/p/CPSI50rDaB3/,Pajak pajak pajakkkk 😂😂😂
https://www.instagram.com/p/CPSI50rDaB3/,Makin banyak lagi nanti orang nakal nabung ke bank luar negeri yg pajak nya kecil karna ini ibu 😂
https://www.instagram.com/p/CPSI50rDaB3/,"1,75 Milyar.."
https://www.instagram.com/p/CPSI50rDaB3/,gaji saya 200 ribu kena pajak juga gk ya
https://www.instagram.com/p/CPSI50rDaB3/,"kalau saya melihatnya begini. yg berpenghasilan 5M keatas biasanya pengusaha. nah , pastinya mereka ga akan mau rugi. Jadi tetap akan mencari cara agar penghasilannya tettap, dg cara mengurangi cost, mengurangi gaji karyawan ataupun menghilangkan benefit karyawannya. ujung2nya akan kena ke yg bawah juga."
https://www.instagram.com/p/CPSI50rDaB3/,@dian_aritonang23 gawat kita
https://www.instagram.com/p/CPSI50rDaB3/,Pajak 75% juga gag masalah asal demi kemajuan bangsa 👏 karna bukan golongan saya 🤣
https://www.instagram.com/p/CPSI50rDaB3/,"Pajak gede bgt, ngerinya takut dipake buat yg gak bener kaya korupsi.. kan sayang 😩😩😩"
https://www.instagram.com/p/CPSI50rDaB3/,ga mau
https://www.instagram.com/p/CPSI50rDaB3/,Mayan buat nambah byr utang negara pajeknya y min...ben ndang LUNAS😂
https://www.instagram.com/p/CPSI50rDaB3/,"ngedetect orang kaya puya berpenghasilan segitu, biar kena pajak dari transaksi BANK bang ya ? atau pke cara lain ngedectect nya?"
https://www.instagram.com/p/CPSI50rDaB3/,Lippp @alif.fattah
https://www.instagram.com/p/CPSI50rDaB3/,Gassss bu... Golongan UMR mendukung penuh❤️
https://www.instagram.com/p/CPSI50rDaB3/,"Sebenarnya tidak apa-apa. Cuma kasian aja, kalau suatu saat uang pajak itu dimakan Koruptor... Btw saya belum sampe 5 M pendapatannya"
https://www.instagram.com/p/CPSI50rDaB3/,"Percuma 35% , toh juga dimakan spesies sperti gayus.😩"
https://www.instagram.com/p/CPSI50rDaB3/,"Negara itu kan wadah,Orang² Pemerintahan itukan wakil yang mewakili jutaan orang... Pajak boleh dapat dari Rakyat ( Jutaan Orang ) Berarti Mereka ( Orang Pemerintahan Termaksud Presiden ) yang gajih rakyat dong? berarti Bos nya itu rakyat? bener kagak sih gw?"
https://www.instagram.com/p/CPSI50rDaB3/,Konten pamer berturun tahun depan 😂
https://www.instagram.com/p/CPSI50rDaB3/,Kok saya jadi takut kaya ya?
https://www.instagram.com/p/CPSI50rDaB3/,"May 25, 2021"
https://www.instagram.com/p/CPSI50rDaB3/,"Kalo gini bagus nih, pertanyaannya apakah realisai hasil pungutan pajak tsb sebanding sama fasilitas yang didapatkan oleh rakyat ???, please lah negara punya kewajiban untuk mensejahterahkan rakyatnya dan jgn lupa yah sama ideologi bangsa, bahwa keadialan sosial bagi seluruh rakyat indonesia."
https://www.instagram.com/p/CPSI50rDaB3/,Beban keluarga nyimak 🙃
https://www.instagram.com/p/CPSI50rDaB3/,"ngadi ngadi bae, itu meres namanya kalo 35%"
https://www.instagram.com/p/CPSI50rDaB3/,"Syukur gaji gue 4,9 M. Masih aman"
https://www.instagram.com/p/CPSI50rDaB3/,Meta AI
https://www.instagram.com/p/CPSI50rDaB3/,"Alhamdullilah penghasilan saya 4,99M jadi masilah aman"
https://www.instagram.com/p/CPSI50rDaB3/,Mblo 35 persen @kresnaep
https://www.instagram.com/p/CPSI50rDaB3/,Cie protes kaya penghasilan 5 m aja 😂
https://www.instagram.com/p/CPSI50rDaB3/,Bagus .. dana siap untuk dikorupsi
https://www.instagram.com/p/CPSI50rDaB3/,5 M ? di lobang Toilet saya lbh dr 5 M .....tiap hari ditabung disana
https://www.instagram.com/p/CPSI50rDaB3/,Orang seperti kita tutup mulut 😂
https://www.instagram.com/p/CPSI50rDaB3/,Contact Uploading & Non-Users
https://www.instagram.com/p/CPSI50rDaB3/,Also from Meta
https://www.instagram.com/p/CPSI50rDaB3/,😢 woww alamat pindahh nihhh
https://www.instagram.com/p/CPSI50rDaB3/,"Warga ??? , maksudnya Karyawan ? , Usaha Kecil Menengah ? , karyawan UMKM juga belum tentu segitu, 5M setahun apa sebulan? ."
https://www.instagram.com/p/CPSI50rDaB3/,Ini per perusahaan atau pemilik perusahaan yah? 35% itu besarrr
https://www.instagram.com/p/CPSI50rDaB3/,Bismillah semoga suatu saat kita semua bisa membayar lunas pajak 35% amin.... @patria_sandy @cholid_cahyo @zaenal_purnomo
https://www.instagram.com/p/CPSI50rDaB3/,"Selama si emul yg jadi , solusinya cuma utang dan naikin pajak... ini yang disebut kembali ke jaman jahiliyah"
https://www.instagram.com/p/CPSI50rDaB3/,"anjir 35% wkwkwkwkw..... nggk ikut capek nyarinya, ikut ngerampok hasil nya."
https://www.instagram.com/p/CPSI50rDaB3/,Nutup utang negara ya Bun
https://www.instagram.com/p/CPSI50rDaB3/,Mau ngetik tapi gajadi deh ga nyampe masi jauhhhhhhhhhhhhhhhhhhh
https://www.instagram.com/p/CPSI50rDaB3/,Coba itu
https://www.instagram.com/p/CPSI50rDaB3/,taro di kripto aja lah
https://www.instagram.com/p/CPSI50rDaB3/,sakarupmu waeee euuy
https://www.instagram.com/p/CPSI50rDaB3/,"Tenang guys, kita masih aman kok @ardiantagpamungkas @imam_ardiannn"
https://www.instagram.com/p/CPSI50rDaB3/,Pengen lihat pelaksanaan nya bener ga
https://www.instagram.com/p/CPSI50rDaB3/,Timbal baliknya apa ya? Uangnya di pakai ke mana? Kalau aku setuju.. Asalkan ketahuan korupsi langsung di hukum mati
https://www.instagram.com/p/CPSI50rDaB3/,Alhmdulillah ene setahun nambah umut 🤣🤣
https://www.instagram.com/p/CPSI50rDaB3/,Lebih besar drpd zakat
https://www.instagram.com/p/CPSI50rDaB3/,Mentri asyuuu...
https://www.instagram.com/p/CPSI50rDaB3/,Pajakin terooos wkwk
https://www.instagram.com/p/CPSI50rDaB3/,Jalan tol Jakarta Jawa rusak parah.. bisa tuh dibenerin dulu..
https://www.instagram.com/p/CPSI50rDaB3/,"Mending sedekahin kekaryawan nanti nya malah loyal ke perusahaan,la kalo ke perintah dapet apa 😂"
https://www.instagram.com/p/CPSI50rDaB3/,Bong bong
https://www.instagram.com/p/CPSI50rDaB3/,Setuju sangat.
https://www.instagram.com/p/CPSI50rDaB3/,Penghasilan 5 M X 35 % .? 😮😮😮😮😮
https://www.instagram.com/p/CPSI50rDaB3/,© 2026 Instagram from Meta
https://www.instagram.com/p/CPSI50rDaB3/,IHSG 😮
https://www.instagram.com/p/CPSI50rDaB3/,Klo aku berpenghasilan sgitu gk papa
https://www.instagram.com/p/CPSI50rDaB3/,Gila semakin membabi buta
https://www.instagram.com/p/CPSI50rDaB3/,Kek kerja rodii gak sih gaess😂
https://www.instagram.com/p/CPSI50rDaB3/,View all 2 replies
https://www.instagram.com/p/CPSI50rDaB3/,Setuuju banget 👍
https://www.instagram.com/p/CPSI50rDaB3/,Cocok nih buat influencer yang berlabelkan Sultan...
https://www.instagram.com/p/CPSI50rDaB3/,"pas baca judulnya lgsg ngebatin ""anjir ngerampok apa?"""
https://www.instagram.com/p/CPSI50rDaB3/,sultan kaga komen2...😂
https://www.instagram.com/p/CPSI50rDaB3/,negara berasa jadi begal
https://www.instagram.com/p/CPSI50rDaB3/,Cara membayar utang negara dengan pajak yg aneh😂
https://www.instagram.com/p/CPSI50rDaB3/,Mangibu mangatus kena juga gak bu??
https://www.instagram.com/p/CPSI50rDaB3/,"Ya gapapa lah orang kaya bantu2 pemerintah, tapi pemerintah juga jgn seenaknya sendiri gak ngasih bantuan ke orang2 miskin malah bangun sana sini untuk keperluan golongan 😢"
https://www.instagram.com/p/CPSI50rDaB3/,di bawah UMK nyimak aja
https://www.instagram.com/p/CPSI50rDaB3/,Bagus sih bagus.tpi dana hasil pajaknya di kemanain?
https://www.instagram.com/p/CPSI50rDaB3/,Benerin dulu KPK
https://www.instagram.com/p/CPSI50rDaB3/,Korupsi termasuk penghasilan apa bukan?😁
https://www.instagram.com/p/CPSI50rDaB3/,Yaaah gue gak kena :(
https://www.instagram.com/p/CPSI50rDaB3/,Gaji UMR+ insentif nyimak 😂
https://www.instagram.com/p/CPSI50rDaB3/,Salam sejahtera 😂
https://www.instagram.com/p/CPSI50rDaB3/,paling lari ke kantong koruptor
https://www.instagram.com/p/CPSI50rDaB3/,Ga enak nya d negara ni .. Bnyk nya pungutan2 dari negara
https://www.instagram.com/p/CPSI50rDaB3/,"jd gmn ni bu, senin ulangan neeh summon @cynthiaalex"
https://www.instagram.com/p/CPSI50rDaB3/,Alhamdulillah blm sampe.. bantu doa gaes biar bisa segitu 😢
https://www.instagram.com/p/CPSI50rDaB3/,Becanda aja dah wkwkwkwk
https://www.instagram.com/p/CPSI50rDaB3/,Pajakkkk terosssssssss 😂
https://www.instagram.com/p/CPSI50rDaB3/,Netizen caper
https://www.instagram.com/p/CPSI50rDaB3/,Ga ngaruh
https://www.instagram.com/p/CPSI50rDaB3/,dan uangnya buat jalan jalan ke bali 😂
https://www.instagram.com/p/CPSI50rDaB3/,Pajak terosssss.... macam preman pasar aja😂
https://www.instagram.com/p/CPSI50rDaB3/,Keren buk biar jangan kelihatan yg kaya mangkin kaya yg miskin mangkin menderita krn kesenjangan yg tinggi saat negara mengatur semua ..seperti negara 2 yg maju di dunia ini
https://www.instagram.com/p/CPSI50rDaB3/,"Jaga pendapatan di angka 4,9m saja"
https://www.instagram.com/p/CPSI50rDaB3/,Yg korupsi di hukum seumur hdp/ hukum mat kpn.. cm bahas ini² aja
https://www.instagram.com/p/CPSI50rDaB3/,Instagram Lite
https://www.instagram.com/p/CPSI50rDaB3/,Yang kerja keras kita yang panen sono elah
https://www.instagram.com/p/CPSI50rDaB3/,Alhamdhulilah cukup
https://www.instagram.com/p/CPSI50rDaB3/,"😢Indonesia gini amat yak, makmuran negara api"
https://www.instagram.com/p/CPSI50rDaB3/,"Gede bangettt 😂 cuma beda 15% sama yg cari cuannya, padahal kita gatau usaha di balik nyari rezeki nya kaya apa kan"
https://www.instagram.com/p/CPSI50rDaB3/,Mundak ?
https://www.instagram.com/p/CPSI50rDaB3/,"4,9 miliar aman🙏"
https://www.instagram.com/p/CPSI50rDaB3/,Anda juga termasuk bu @smindrawati
https://www.instagram.com/p/CPSI50rDaB3/,Berarti kalo penghasilannya 5M pas. Pajak yg dikeluarkan 1.75M?? Gede juga
https://www.instagram.com/p/CPSI50rDaB3/,hidup di Indonesia terlalu banyak pajak tapi gak ada manfaatnya untuk rakyat nya bisanya di korupsi untuk memperkaya diri banyak mafia yang manfaatin
https://www.instagram.com/p/CPSI50rDaB3/,"kumparancom
 240w
Menteri Keuangan @smindrawati memastikan pemerintah akan menambah layer atau lapisan tarif Pajak Penghasilan (PPh) orang pribadi menjadi lima, dari yang saat ini hanya empat. Nantinya, wajib pajak individu dengan penghasilan Rp 5 miliar ke atas akan dikenakan tarif 35 persen.⁠
⁠
Hal ini nantinya akan tertuang dalam Revisi Undang-Undang Ketentuan Umum dan Tata Cara Perpajakan (RUU KUP) yang masuk Program Legislasi Nasional (Prolegnas) Prioritas 2021.⁠
⁠
Saat ini, tarif PPh orang pribadi tertuang dalam Undang-Undang (UU) Nomor 36 Tahun 2008 tentang Pajak Penghasilan. Berdasarkan pasal 17 beleid tersebut, ada empat layer tarif PPh orang pribadi berdasarkan penghasilan per tahun⁠
⁠
Simak selengkapnya dengan klik link di bio, atau download aplikasi kumparan di App Store dan Google Play. ⁠
⁠
#kumparanBISNIS #pajak #menkeu #menterikeuangan #srimulyani #pph #pph #pajakperorangan #pajakpribadi #bayarpajak #taxamnesty #info #infopajak #infoterkini #berita #beritaterkini #kumparan⁠"
https://www.instagram.com/p/CPSI50rDaB3/,UANGNYA JANGAN SAMPAI DIKORUPSI AJA GITU DEH POKOKNYAAAAA 😂😂
https://www.instagram.com/p/CPSI50rDaB3/,Hajar bu..tambah pph.x 45%..😂
https://www.instagram.com/p/CPSI50rDaB3/,"Mantap, asal jgn dikorupsi"
https://www.instagram.com/p/DPybz1Xj2MO/,Instagram Lite
https://www.instagram.com/p/DPybz1Xj2MO/,"October 14, 2025"
https://www.instagram.com/p/DPybz1Xj2MO/,Meta in Indonesia
https://www.instagram.com/p/DPybz1Xj2MO/,See translation
https://www.instagram.com/p/DPybz1Xj2MO/,Start the conversation.
https://www.instagram.com/p/DPybz1Xj2MO/,Contact Uploading & Non-Users
https://www.instagram.com/p/DPybz1Xj2MO/,Meta AI
https://www.instagram.com/p/DPybz1Xj2MO/,Also from Meta
https://www.instagram.com/p/DPybz1Xj2MO/,© 2026 Instagram from Meta
https://www.instagram.com/p/DPybz1Xj2MO/,"xyzonemedia
 11w
Baru sebulan jadi Menkeu, Purbaya Yudhi Sadewa langsung “ngebut”? 😆💸

Menteri Keuangan, Purbaya Yudhi Sadewa genap sebulan menjabat menggantikan Sri Mulyani, dan ia dengan santai bilang… “IHSG udah naik kencang, lho!” 😂🔥

Dilantik oleh Presiden Prabowo Subianto pada 8 September 2025, Purbaya ngaku awalnya malu datang ke acara karena merasa belum kasih hasil nyata, tapi tetap disambut kayak artis di Investor Daily Summit 2025.

Lucunya, ia menambahkan dengan nada bercanda kalau sejak dia menjabat, demo-demo di Indonesia mulai berkurang. 📈
“Sekarang orang sibuk baca TikTok, baca komentar tentang saya,” ujarnya sambil ketawa santai. 😅

Berdasarkan data, IHSG naik 8,15% sejak ia dilantik dari posisi 7.766. Purbaya bilang optimisme masyarakat mulai balik dan kayaknya dia cukup pede jadi ""Menkeu yang santai tapi berpengaruh."" 😎📊

Drop pendapat kamu tentang pencapaian Menkeu, Purbaya Yudhi Sadewa, satu bulan ini! 👇

Baca selengkapnya di: xyzonemedia.com

Share the news and vibe with @xyzonemedia to be featured! ✨

📷 : Instagram/purbayayudhi_official

#XYZONEmedia #XYZONE #XYZmedia #XYZcreativemedia #PurbayaYudhiSadewa #Pencapaian #Menkeu #MenteriKeuangan"
https://www.instagram.com/p/DPybz1Xj2MO/,Meta Verified
https://www.instagram.com/p/DQlUKJxDh7h/,1 like
https://www.instagram.com/p/DQlUKJxDh7h/,"Jangan di depositoin , apalagi ngarep bunga .. buat pejabatnya lagee ... 😂"
https://www.instagram.com/p/DQlUKJxDh7h/,59 likes
https://www.instagram.com/p/DQlUKJxDh7h/,View all 3 replies
https://www.instagram.com/p/DQlUKJxDh7h/,"Jgn pas akhir taun doang baru sibuk galian galian, aspal2 yg cuma bikin macet"
